top_category,enabled,category_path,title,xml_url,local_xml_url,html_url,type,priority,status,tags,language,cadence,owner,notes,last_update,last_checked,核心价值,信息密度,原创性,时效性,主要内容形式,情绪影响,适合使用场景,噪音程度,source_comment
Articles,Y,英文博客,simonwillison.net,https://simonwillison.net/atom/everything/,,https://simonwillison.net,rss,P2,active,AI、编程、科技,en,,,,9小时前,2026-05-02,围绕大模型、Agent 与 AI 工具实践持续输出一线观察，适合跟进能力边界和开发方法。,高,高,中,深度文章、教程,提供启发，也容易带来一点技术追赶压力,学习积累、项目调研、写作素材,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,jeffgeerling.com,https://www.jeffgeerling.com/blog.xml,,https://jeffgeerling.com,rss,P2,active,编程、科技,en,,,,15小时前,2026-05-02,用工程师视角拆解语言、系统与开发工具问题，技术含量高且可直接借鉴。,高,高,中,深度文章、教程,提供启发，会让人想动手试一试,学习积累、项目调研、系统补课,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,seangoedecke.com,https://www.seangoedecke.com/rss.xml,,https://seangoedecke.com,rss,P2,active,编程、科技,en,,,,8天前,2026-05-02,用工程师视角拆解语言、系统与开发工具问题，技术含量高且可直接借鉴。,高,高,中,深度文章、教程,提供启发，会让人想动手试一试,学习积累、项目调研、系统补课,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,krebsonsecurity.com,https://krebsonsecurity.com/feed/,,https://krebsonsecurity.com,rss,P2,active,安全、科技,en,,,,1天前,2026-05-02,专注安全事件、漏洞研究与攻击链分析，适合建立风险判断和防御意识。,高,高,强,深度文章、研究披露,警觉、提供启发，偶尔会带来一点安全焦虑,项目调研、学习积累、风险感知,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,daringfireball.net,https://daringfireball.net/feeds/main,,https://daringfireball.net,rss,P2,active,产品、科技、社会,en,,,,3小时前,2026-05-02,从技术、商业与公共议题切入提供观察，适合补充日常信息流之外的深层视角。,中,高,中,观点评论、深度文章,引发思考，偶尔会带来一点时代焦虑,周末阅读、写作素材、项目调研,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,ericmigi.com,https://ericmigi.com/rss.xml,,https://ericmigi.com,rss,P2,active,编程、科技、产品,en,,,,4天前,2026-05-02,用工程师视角拆解语言、系统与开发工具问题，技术含量高且可直接借鉴。,高,高,中,深度文章、教程,提供启发，会让人想动手试一试,学习积累、项目调研、系统补课,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,antirez.com,http://antirez.com/rss,,http://antirez.com,rss,P2,active,编程、科技,en,,,,15天前,2026-05-02,用工程师视角拆解语言、系统与开发工具问题，技术含量高且可直接借鉴。,高,高,中,深度文章、教程,提供启发，会让人想动手试一试,学习积累、项目调研、系统补课,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,idiallo.com,https://idiallo.com/feed.rss,,https://idiallo.com,rss,P2,active,编程、科技,en,,,,2小时前,2026-05-02,用工程师视角拆解语言、系统与开发工具问题，技术含量高且可直接借鉴。,高,高,中,深度文章、教程,提供启发，会让人想动手试一试,学习积累、项目调研、系统补课,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,maurycyz.com,https://maurycyz.com/index.xml,,https://maurycyz.com,rss,P2,active,科技、编程,en,,,,14天前,2026-05-02,用工程师视角拆解语言、系统与开发工具问题，技术含量高且可直接借鉴。,高,高,中,深度文章、教程,提供启发，会让人想动手试一试,学习积累、项目调研、系统补课,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,pluralistic.net,https://pluralistic.net/feed/,,https://pluralistic.net,rss,P2,active,社会、科技、财经,en,,,,1天前,2026-05-02,从技术、商业与公共议题切入提供观察，适合补充日常信息流之外的深层视角。,中,高,中,观点评论、深度文章,引发思考，偶尔会带来一点时代焦虑,周末阅读、写作素材、项目调研,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,shkspr.mobi,https://shkspr.mobi/blog/feed/,,https://shkspr.mobi,rss,P2,active,科技、编程,en,,,,17小时前,2026-05-02,用工程师视角拆解语言、系统与开发工具问题，技术含量高且可直接借鉴。,高,高,中,深度文章、教程,提供启发，会让人想动手试一试,学习积累、项目调研、系统补课,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,lcamtuf.substack.com,https://lcamtuf.substack.com/feed,,https://lcamtuf.substack.com,rss,P2,active,设计、生活方式,en,,,,6天前,2026-05-02,通过个人经历与认知反思讨论工作、健康和生活方式，适合慢读和自我整理。,中,高,中,深度文章、随笔,放松、提供启发,周末阅读、情绪放松、写作素材,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,mitchellh.com,https://mitchellh.com/feed.xml,,https://mitchellh.com,rss,P2,active,编程、科技,en,,,,4天前,2026-05-02,用工程师视角拆解语言、系统与开发工具问题，技术含量高且可直接借鉴。,高,高,中,深度文章、教程,提供启发，会让人想动手试一试,学习积累、项目调研、系统补课,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,dynomight.net,https://dynomight.net/feed.xml,,https://dynomight.net,rss,P2,active,心理、生活方式、科技,en,,,,2天前,2026-05-02,通过个人经历与认知反思讨论工作、健康和生活方式，适合慢读和自我整理。,中,高,中,深度文章、随笔,放松、提供启发,周末阅读、情绪放松、写作素材,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,utcc.utoronto.ca/~cks,https://utcc.utoronto.ca/~cks/space/blog/?atom,,https://utcc.utoronto.ca/~cks,rss,P2,active,编程、科技,en,,,,15天前,2026-05-02,用工程师视角拆解语言、系统与开发工具问题，技术含量高且可直接借鉴。,高,高,中,深度文章、教程,提供启发，会让人想动手试一试,学习积累、项目调研、系统补课,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,xeiaso.net,https://xeiaso.net/blog.rss,,https://xeiaso.net,rss,P2,active,编程、科技,en,,,,31天前,2026-05-02,用工程师视角拆解语言、系统与开发工具问题，技术含量高且可直接借鉴。,高,高,弱,深度文章、教程,提供启发，会让人想动手试一试,学习积累、项目调研、系统补课,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,devblogs.microsoft.com/oldnewthing,https://devblogs.microsoft.com/oldnewthing/feed,,https://devblogs.microsoft.com/oldnewthing,rss,P2,active,科技、历史,en,,,,15小时前,2026-05-02,把计算机史、硬件细节和工程脉络讲得很生动，适合理解技术为何演化成今天这样。,高,高,中,深度文章、观点评论,沉浸、提供启发,周末阅读、学习积累、写作素材,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,righto.com,https://www.righto.com/feeds/posts/default,,https://righto.com,rss,P2,active,科技、历史,en,,,,13天前,2026-05-02,把计算机史、硬件细节和工程脉络讲得很生动，适合理解技术为何演化成今天这样。,高,高,中,深度文章、观点评论,沉浸、提供启发,周末阅读、学习积累、写作素材,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,lucumr.pocoo.org,https://lucumr.pocoo.org/feed.atom,,https://lucumr.pocoo.org,rss,P2,active,编程、科技,en,,,,4天前,2026-05-02,用工程师视角拆解语言、系统与开发工具问题，技术含量高且可直接借鉴。,高,高,中,深度文章、教程,提供启发，会让人想动手试一试,学习积累、项目调研、系统补课,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,skyfall.dev,https://skyfall.dev/rss.xml,,https://skyfall.dev,rss,P2,active,AI,en,,,,78天前,2026-05-02,围绕 AI 进展、应用与行业变化提供持续观察，适合把握技术与产品方向。,高,高,中,深度文章、观点评论,提供启发，偶尔带来一点 FOMO,日常浏览、项目调研、学习积累,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,garymarcus.substack.com,https://garymarcus.substack.com/feed,,https://garymarcus.substack.com,rss,P2,active,AI、科技、社会,en,,,,9小时前,2026-05-02,围绕 AI 进展、应用与行业变化提供持续观察，适合把握技术与产品方向。,高,高,中,深度文章、观点评论,提供启发，偶尔带来一点 FOMO,日常浏览、项目调研、学习积累,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,rachelbythebay.com,https://rachelbythebay.com/w/atom.xml,,https://rachelbythebay.com,rss,P2,active,英文博客,en,,,,失效,2026-05-02,,,,,,,,,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,overreacted.io,https://overreacted.io/rss.xml,,https://overreacted.io,rss,P2,active,编程、科技,en,,,,104天前,2026-05-02,用工程师视角拆解语言、系统与开发工具问题，技术含量高且可直接借鉴。,高,高,弱,深度文章、教程,提供启发，会让人想动手试一试,学习积累、项目调研、系统补课,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,timsh.org,https://timsh.org/rss/,,https://timsh.org,rss,P2,active,安全、科技,en,,,,148天前,2026-05-02,专注安全事件、漏洞研究与攻击链分析，适合建立风险判断和防御意识。,高,高,中,深度文章、研究披露,警觉、提供启发，偶尔会带来一点安全焦虑,项目调研、学习积累、风险感知,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,johndcook.com,https://www.johndcook.com/blog/feed/,,https://johndcook.com,rss,P2,active,编程、科技,en,,,,1天前,2026-05-02,用工程师视角拆解语言、系统与开发工具问题，技术含量高且可直接借鉴。,高,高,中,深度文章、教程,提供启发，会让人想动手试一试,学习积累、项目调研、系统补课,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,gilesthomas.com,https://gilesthomas.com/feed/rss.xml,,https://gilesthomas.com,rss,P2,active,编程、科技,en,,,,14天前,2026-05-02,用工程师视角拆解语言、系统与开发工具问题，技术含量高且可直接借鉴。,高,高,中,深度文章、教程,提供启发，会让人想动手试一试,学习积累、项目调研、系统补课,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,matklad.github.io,https://matklad.github.io/feed.xml,,https://matklad.github.io,rss,P2,active,编程、科技,en,,,,12天前,2026-05-02,用工程师视角拆解语言、系统与开发工具问题，技术含量高且可直接借鉴。,高,高,中,深度文章、教程,提供启发，会让人想动手试一试,学习积累、项目调研、系统补课,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,derekthompson.org,https://www.theatlantic.com/feed/author/derek-thompson/,,https://derekthompson.org,rss,P2,active,社会、心理、科技,en,,,,68天前,2026-05-02,从技术、商业与公共议题切入提供观察，适合补充日常信息流之外的深层视角。,中,高,中,观点评论、深度文章,引发思考，偶尔会带来一点时代焦虑,周末阅读、写作素材、项目调研,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,evanhahn.com,https://evanhahn.com/feed.xml,,https://evanhahn.com,rss,P2,active,编程、科技,en,,,,1天前,2026-05-02,用工程师视角拆解语言、系统与开发工具问题，技术含量高且可直接借鉴。,高,高,中,深度文章、教程,提供启发，会让人想动手试一试,学习积累、项目调研、系统补课,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,terriblesoftware.org,https://terriblesoftware.org/feed/,,https://terriblesoftware.org,rss,P2,active,编程、科技、社会,en,,,,30天前,2026-05-02,用工程师视角拆解语言、系统与开发工具问题，技术含量高且可直接借鉴。,高,高,中,深度文章、教程,提供启发，会让人想动手试一试,学习积累、项目调研、系统补课,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,rakhim.exotext.com,https://rakhim.exotext.com/rss.xml,,https://rakhim.exotext.com,rss,P2,active,设计,en,,,,32天前,2026-05-02,持续输出高质量个人观察与行业思考，适合补充日常信息视角。,中,高,中,深度文章、观点评论,提供启发,日常浏览、学习积累、写作素材,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,joanwestenberg.com,https://joanwestenberg.com/rss,,https://joanwestenberg.com,rss,P2,active,生活方式、社会、科技,en,,,,3天前,2026-05-02,从技术、商业与公共议题切入提供观察，适合补充日常信息流之外的深层视角。,中,高,中,观点评论、深度文章,引发思考，偶尔会带来一点时代焦虑,周末阅读、写作素材、项目调研,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,xania.org,https://xania.org/feed,,https://xania.org,rss,P2,active,编程、科技,en,,,,121天前,2026-05-02,用工程师视角拆解语言、系统与开发工具问题，技术含量高且可直接借鉴。,高,高,弱,深度文章、教程,提供启发，会让人想动手试一试,学习积累、项目调研、系统补课,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,micahflee.com,https://micahflee.com/feed/,,https://micahflee.com,rss,P2,active,安全、科技,en,,,,61天前,2026-05-02,专注安全事件、漏洞研究与攻击链分析，适合建立风险判断和防御意识。,高,高,中,深度文章、研究披露,警觉、提供启发，偶尔会带来一点安全焦虑,项目调研、学习积累、风险感知,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,nesbitt.io,https://nesbitt.io/feed.xml,,https://nesbitt.io,rss,P2,active,编程、科技,en,,,,19小时前,2026-05-02,用工程师视角拆解语言、系统与开发工具问题，技术含量高且可直接借鉴。,高,高,中,深度文章、教程,提供启发，会让人想动手试一试,学习积累、项目调研、系统补课,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,construction-physics.com,https://www.construction-physics.com/feed,,https://construction-physics.com,rss,P2,active,科技、历史,en,,,,1天前,2026-05-02,把计算机史、硬件细节和工程脉络讲得很生动，适合理解技术为何演化成今天这样。,高,高,中,深度文章、观点评论,沉浸、提供启发,周末阅读、学习积累、写作素材,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,tedium.co,https://feed.tedium.co/,,https://tedium.co,rss,P2,active,科技、编程,en,,,,3天前,2026-05-02,用工程师视角拆解语言、系统与开发工具问题，技术含量高且可直接借鉴。,高,高,中,深度文章、教程,提供启发，会让人想动手试一试,学习积累、项目调研、系统补课,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,susam.net,https://susam.net/feed.xml,,https://susam.net,rss,P2,active,编程、科技,en,,,,1天前,2026-05-02,用工程师视角拆解语言、系统与开发工具问题，技术含量高且可直接借鉴。,高,高,中,深度文章、教程,提供启发，会让人想动手试一试,学习积累、项目调研、系统补课,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,entropicthoughts.com,https://entropicthoughts.com/feed.xml,,https://entropicthoughts.com,rss,P2,active,设计,en,,,,4天前,2026-05-02,持续输出高质量个人观察与行业思考，适合补充日常信息视角。,中,高,中,深度文章、观点评论,提供启发,日常浏览、学习积累、写作素材,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,buttondown.com/hillelwayne,https://buttondown.com/hillelwayne/rss,,https://buttondown.com/hillelwayne,rss,P2,active,编程、科技,en,,,,3天前,2026-05-02,用工程师视角拆解语言、系统与开发工具问题，技术含量高且可直接借鉴。,高,高,中,深度文章、教程,提供启发，会让人想动手试一试,学习积累、项目调研、系统补课,低,added from user-provided OPML 2026-05-02
Articles,Y,英文博客,dwarkesh.com,https://www.dwarkeshpatel.com/feed,,https://dwarkesh.com,rss,P2,active,AI、科技、社会,en,,,,2天前,2026-05-02,围绕 AI 进展、应用与行业变化提供持续观察，适合把握技术与产品方向。,高,高,中,深度文章、观点评论,提供启发，偶尔带来一点 FOMO,日常浏览、项目调研、学习积累,低,added from user-provided OPML 2026-05-02
